statefip,sea,skill,hhinc,cost,costShared,incShared,stay,inMig,outMig,year,index,basePop,basePopTot,netMig,lr,lincShared
Michigan,198,1,27136.148,5725.3345,184.19644,22751.701,10741,2374,2300,1940,16.39529854910714,13041,59943,.0012345061,9.9716511,10.032395
Michigan,199,0,6218.4927,8209.5078,433.48557,7253.6992,35559,2176,1447,1940,16.39529854910714,37006,45705,.015950115,,8.889267
Michigan,199,1,9738.5283,2458.4905,433.48557,7253.6992,7299,1100,1400,1940,16.39529854910714,8699,45705,-.0065638334,8.8928909,8.889267
Michigan,200,0,14719.086,1920.3422,131.14297,17576.598,33342,3500,1788,1940,16.39529854910714,35130,45058,.037995473,9.4571028,9.7743235
Michigan,200,1,23609.322,3049.4248,131.14297,17576.598,9228,1174,700,1940,16.39529854910714,9928,45058,.010519775,9.931098,9.7743235
Michigan,201,0,19411.41,2866.1614,193.07542,22111.445,71065,5429,4644,1940,16.39529854910714,75709,105131,.0074668746,9.7138538,10.003851
Michigan,201,1,27522.887,4073.1372,193.07542,22111.445,25122,4700,4300,1940,16.39529854910714,29422,105131,.0038047768,10.062615,10.003851
Michigan,202,1,35984.27,3913.7649,157.44897,25713.389,7744,2500,1000,1940,16.39529854910714,8744,43108,.034796327,10.375692,10.154767
Michigan,202,0,22113.475,2195.6011,157.44897,25713.389,32164,2400,2200,1940,16.39529854910714,34364,43108,.0046395101,9.8993731,10.154767
Michigan,203,0,14850.529,2338.0942,173.05139,16853.781,36772,3244,2592,1940,16.39529854910714,39364,54905,.011875057,9.4344778,9.7323303
Michigan,203,1,19558.645,4355.3164,173.05139,16853.781,13465,2940,2076,1940,16.39529854910714,15541,54905,.015736273,9.6292696,9.7323303
Michigan,204,1,22107.33,4104.8164,181.85226,17465.896,29368,5800,5274,1940,16.39529854910714,34642,124119,.0042378684,9.7982664,9.7680054
Michigan,204,0,14922.678,2619.2043,181.85226,17465.896,80500,11273,8977,1940,16.39529854910714,89477,124119,.018498376,9.4176369,9.7680054
Michigan,205,1,28498.15,4139.4468,189.59314,26339.131,21809,3600,4864,1940,16.39529854910714,26673,109471,-.011546437,10.100644,10.178811
Michigan,205,0,24646.42,2801.1321,189.59314,26339.131,75622,5778,7176,1940,16.39529854910714,82798,109471,-.012770506,9.9917402,10.178811
Michigan,206,1,29556.986,5162.2129,239.79724,24975.209,17921,5092,5056,1940,16.39529854910714,22977,65122,.00055280857,10.102124,10.125639
Michigan,206,0,20342.068,3400.1135,239.79724,24975.209,36589,4920,5556,1940,16.39529854910714,42145,65122,-.0097662844,9.7375488,10.125639
Michigan,207,0,19579.453,4026.2134,290.18643,23558.156,60517,9772,3932,1940,16.39529854910714,64449,91556,.063786097,9.6520243,10.067227
Michigan,207,1,34278.637,7610.7148,290.18643,23558.156,20907,5900,6200,1940,16.39529854910714,27107,91556,-.0032766832,10.191216,10.067227
Michigan,208,1,35759.289,6315.3438,302.49927,30873.877,294688,30965,25745,1940,16.39529854910714,320433,1182694,.0044136522,10.290243,10.337666
Michigan,208,0,27300.719,4415.2524,302.49927,30873.877,826917,41962,35344,1940,16.39529854910714,862261,1182694,.0055956994,10.038258,10.337666
Michigan,209,1,15069.53,2871.7527,142.56311,10646.98,11888,1756,1188,1940,16.39529854910714,13076,46781,.012141681,9.409009,9.2730312
Michigan,209,0,8906.835,2182.4316,142.56311,10646.98,31301,2612,2404,1940,16.39529854910714,33705,46781,.0044462495,8.8134985,9.2730312
Michigan,210,1,20125.178,4538.666,190.50166,17938.979,16091,4500,2428,1940,16.39529854910714,18519,75988,.027267464,9.6541615,9.7947311
Michigan,210,0,16677.805,2785.8621,190.50166,17938.979,53169,5776,4300,1940,16.39529854910714,57469,75988,.01942412,9.5390644,9.7947311
Michigan,211,1,28529.004,5601.9351,244.90715,24181.68,13110,1800,2100,1940,16.39529854910714,15210,44849,-.0066891122,10.040073,10.09335
Michigan,211,0,20077.418,3477.6035,244.90715,24181.68,28452,2387,1187,1940,16.39529854910714,29639,44849,.026756449,9.7171469,10.09335
Minnesota,212,0,6852.0215,1542.8278,106.69478,9242.2227,49150,4063,3778,1940,16.39529854910714,52928,66762,.0042688954,8.5771952,9.1315374
Minnesota,212,1,19327.039,2895.8792,106.69478,9242.2227,11234,2687,2600,1940,16.39529854910714,13834,66762,.0013031365,9.7069349,9.1315374
Minnesota,213,0,9868.3379,1217.0293,88.777534,12217.143,64262,6095,4714,1940,16.39529854910714,68976,86230,.016015308,9.0654659,9.4105949
Minnesota,213,1,22154.83,2682.5098,88.777534,12217.143,14905,2600,2349,1940,16.39529854910714,17254,86230,.0029108198,9.876749,9.4105949
Minnesota,214,1,30425.406,4898.0103,199.13893,22287.779,25605,3800,6275,1940,16.39529854910714,31880,104619,-.02365727,10.147508,10.011794
Minnesota,214,0,18656.328,2741.6897,199.13893,22287.779,68151,2956,4588,1940,16.39529854910714,72739,104619,-.015599461,9.6749945,10.011794
Minnesota,215,1,16913.572,3649.7756,123.07932,6757.6177,8248,2076,1800,1940,16.39529854910714,10048,64407,.0042852485,9.4927931,8.8184261
Minnesota,215,0,5553.2041,1902.5914,123.07932,6757.6177,49959,2176,4400,1940,16.39529854910714,54359,64407,-.034530409,8.2026501,8.8184261
Minnesota,216,0,4416.9097,1680.2014,105.44304,5389.7212,42363,3815,2700,1940,16.39529854910714,45063,52255,.021337671,7.9145112,8.5922489
Minnesota,216,1,12972.459,2116.7312,105.44304,5389.7212,5892,1300,1300,1940,16.39529854910714,7192,52255,0,9.292448,8.5922489
Minnesota,217,0,5929.001,2421.6951,154.09154,6930.1157,64671,4811,4300,1940,16.39529854910714,68971,85177,.0059992722,8.1626034,8.8436317
Minnesota,217,1,11739.92,2380.8633,154.09154,6930.1157,13206,2767,3000,1940,16.39529854910714,16206,85177,-.0027354802,9.1441002,8.8436317
Minnesota,218,1,20623.389,3642.2117,188.22652,12157.782,33381,6351,6176,1940,16.39529854910714,39557,170408,.0010269471,9.7398605,9.4057245
Minnesota,218,0,9104.916,2975.8279,188.22652,12157.782,122615,7787,8236,1940,16.39529854910714,130851,170408,-.0026348529,8.7208014,9.4057245
Minnesota,219,1,30460.203,5667.4468,279.02145,26693.416,146735,19762,24604,1940,16.39529854910714,171339,480561,-.010075724,10.118307,10.192172
Minnesota,219,0,22925.443,4010.3918,279.02145,26693.416,291449,15135,17773,1940,16.39529854910714,309222,480561,-.0054894174,9.8477135,10.192172
Minnesota,220,1,20196.471,4356.4521,346.89175,13462.516,21929,3000,3776,1940,16.39529854910714,25705,105692,-.0073420885,9.6702948,9.5076647
Minnesota,220,0,11196.578,6195.0454,346.89175,13462.516,76514,4163,3473,1940,16.39529854910714,79987,105692,.0065284031,8.5174999,9.5076647
Minnesota,221,1,18393.566,5448.4033,199.88992,9636.1611,16748,3400,3568,1940,16.39529854910714,20316,82121,-.0020457618,9.4684772,9.1732779
Minnesota,221,0,7282.8735,2860.8494,199.88992,9636.1611,57651,4017,4154,1940,16.39529854910714,61805,82121,-.00166827,8.3943529,9.1732779
Mississippi,222,1,16235.303,3503.7053,91.338531,4582.252,16638,2400,2324,1940,16.39529854910714,18962,177340,.00042855533,9.4518423,8.4299459
Mississippi,222,0,3211.8555,1306.6591,91.338531,4582.252,149475,9939,8903,1940,16.39529854910714,158378,177340,.0058418857,7.5523405,8.4299459
Mississippi,223,0,3093.5938,1899.9202,116.80308,4435.6958,92080,7453,6968,1940,16.39529854910714,99048,111363,.004355127,7.0847907,8.39744
Mississippi,223,1,16167.359,2132.8374,116.80308,4435.6958,10915,1587,1400,1940,16.39529854910714,12315,111363,.0016791932,9.5492754,8.39744
Mississippi,224,1,16473.721,2578.3123,91.428101,7259.2676,15002,1300,3600,1940,16.39529854910714,18602,99115,-.023205368,9.5393133,8.8900347
Mississippi,224,0,5496.2808,1302.5968,91.428101,7259.2676,77474,3786,3039,1940,16.39529854910714,80513,99115,.0075367,8.3413353,8.8900347
Mississippi,225,1,30686.014,3845.9661,123.6479,12787.522,10816,4200,3678,1940,16.39529854910714,14494,44886,.011629461,10.19765,9.4562254
Mississippi,225,0,6357.75,1396.7528,123.6479,12787.522,26932,3326,3460,1940,16.39529854910714,30392,44886,-.0029853405,8.5093622,9.4562254
Mississippi,226,1,8197.3809,3164.3999,109.82146,4492.2046,7932,770,1400,1940,16.39529854910714,9332,69812,-.0090242364,8.5237675,8.410099
Mississippi,226,0,3938.3445,1654.0403,109.82146,4492.2046,56392,1947,4088,1940,16.39529854910714,60480,69812,-.03066808,7.7338166,8.410099
Mississippi,227,1,16214.95,2983.0427,99.748558,7036.7681,12852,1600,2187,1940,16.39529854910714,15039,75597,-.0077648582,9.490386,8.8589039
Mississippi,227,0,4706.1968,1363.0323,99.748558,7036.7681,58537,3264,2021,1940,16.39529854910714,60558,75597,.016442452,8.1146727,8.8589039
Mississippi,228,1,11444.644,1445.9337,101.79988,6260.7212,15406,1200,4961,1940,16.39529854910714,20367,122989,-.030579971,9.2102118,8.7420511
Mississippi,228,0,5302.4712,1708.9789,101.79988,6260.7212,96211,5082,6411,1940,16.39529854910714,102622,122989,-.010805844,8.1868801,8.7420511
Mississippi,229,1,10636.396,3555.9485,100.62311,6164.627,12237,2148,1932,1940,16.39529854910714,14169,83018,.0026018454,8.8650923,8.7265825
Mississippi,229,0,5080.1118,1354.0308,100.62311,6164.627,64288,1225,4561,1940,16.39529854910714,68849,83018,-.040184058,8.2231121,8.7265825
Mississippi,230,0,6647.4019,703.81451,231.59143,8761.54,29656,1826,1787,1940,16.39529854910714,31443,41068,.00094964448,8.6900682,9.0781269
Mississippi,230,1,16595.416,16461.719,231.59143,8761.54,8125,1800,1500,1940,16.39529854910714,9625,41068,.0073049576,4.8955779,9.0781269
Mississippi,231,1,22391.373,4642.2002,119.51711,12420.872,6889,1632,1187,1940,16.39529854910714,8076,32937,.013510642,9.7840939,9.4271336
Mississippi,231,0,9499.2051,1458.2965,119.51711,12420.872,23124,2170,1737,1940,16.39529854910714,24861,32937,.013146309,8.9922972,9.4271336
Missouri,232,0,9592.4014,1937.2877,132.17839,11483.941,189140,14081,19008,1940,16.39529854910714,208148,271061,-.01817672,8.9431295,9.3487053
Missouri,232,1,16915.898,3159.5078,132.17839,11483.941,53177,10144,9736,1940,16.39529854910714,62913,271061,.0015051962,9.5292587,9.3487053
Missouri,233,1,27563.537,5340.2817,238.75937,23450.59,87025,14888,22345,1940,16.39529854910714,109370,284753,-.026187608,10.008895,10.062651
Missouri,233,0,19099.666,3114.0278,238.75937,23450.59,152294,16096,23089,1940,16.39529854910714,175383,284753,-.024558125,9.6794462,10.062651
Missouri,234,0,4880.3784,1368.0452,94.505493,6054.2954,75394,5097,6854,1940,16.39529854910714,82248,109510,-.016044198,8.1640358,8.7085238
Missouri,234,1,7572.123,2300.9207,94.505493,6054.2954,21888,3398,5374,1940,16.39529854910714,27262,109510,-.018044014,8.570014,8.7085238
Missouri,235,0,8013.3491,1855.0972,122.87617,9756.2715,88517,7954,4608,1940,16.39529854910714,93125,125095,.026747672,8.7255478,9.1856651
Missouri,235,1,13899.073,2673.3445,122.87617,9756.2715,25870,3978,6100,1940,16.39529854910714,31970,125095,-.016963108,9.325964,9.1856651
Missouri,236,0,6529.3062,2194.1672,197.85968,8203.1465,66892,4344,9104,1940,16.39529854910714,75996,98913,-.048123099,8.3745089,9.0122728
Missouri,236,1,14379.642,7992.3462,197.85968,8203.1465,18017,4374,4900,1940,16.39529854910714,22917,98913,-.0053178044,8.7620659,9.0122728
Missouri,237,1,16873.176,2120.7012,109.2996,12073.829,16828,2500,3100,1940,16.39529854910714,19928,78088,-.0076836389,9.5991659,9.3987951
Missouri,237,0,9917.2354,1673.7219,109.2996,12073.829,53125,3865,5035,1940,16.39529854910714,58160,78088,-.014983096,9.0171824,9.3987951
Missouri,238,1,13212.191,1612.5546,92.098251,6313.7397,7630,1100,1256,1940,16.39529854910714,8886,57007,-.0027365061,9.3587294,8.7504835
Missouri,238,0,5041.3301,1495.0549,92.098251,6313.7397,44681,4200,3440,1940,16.39529854910714,48121,57007,.013331696,8.1736526,8.7504835
Missouri,239,1,17118.303,3585.7017,142.3784,11687.481,12961,2877,2678,1940,16.39529854910714,15639,97909,.0020324995,9.5128565,9.3662739
Missouri,239,0,10475.222,2118.7375,142.3784,11687.481,75414,7291,6856,1940,16.39529854910714,82270,97909,.0044429009,9.0307932,9.3662739
Missouri,240,1,31329.193,6688.7178,322.18845,25206.486,118801,13399,17364,1940,16.39529854910714,136165,606238,-.0065403357,10.112145,10.134856
Missouri,240,0,22212.654,4837.7876,322.18845,25206.486,444582,17577,25491,1940,16.39529854910714,470073,606238,-.013054279,9.7627802,10.134856
Missouri,242,1,15835.985,1819.8782,93.351135,9916.3916,7374,900,1364,1940,16.39529854910714,8738,56386,-.008228993,9.5479622,9.2019444
Missouri,242,0,8367.1367,1445.9926,93.351135,9916.3916,42643,3772,5005,1940,16.39529854910714,47648,56386,-.02186713,8.8423367,9.2019444
Missouri,243,1,13692.597,2197.6006,134.0464,8163.186,2588,600,1800,1940,16.39529854910714,4388,36334,-.033026919,9.3496675,9.00739
Missouri,243,0,7528.585,2226.2966,134.0464,8163.186,28496,4200,3450,1940,16.39529854910714,31946,36334,.020641822,8.5758934,9.00739
Missouri,244,1,17878.225,2079.8,87.776398,9379.9072,5746,500,800,1940,16.39529854910714,6546,53637,-.0055931541,9.6676655,9.1463251
Missouri,244,0,7793.7158,1333.9846,87.776398,9379.9072,41989,5311,5102,1940,16.39529854910714,47091,53637,.003896564,8.7733431,9.1463251
Montana,245,1,24370.141,4632.3022,143.21089,17236.48,10988,3688,1900,1940,16.39529854910714,12888,37939,.047128286,9.8902931,9.7547836
Montana,245,0,13919.542,1571.0398,143.21089,17236.48,22264,4638,2787,1940,16.39529854910714,25051,37939,.048788846,9.4212904,9.7547836
Montana,246,0,17354.514,2334.0908,181.82722,20496.166,34947,5500,5139,1940,16.39529854910714,40086,60499,.0059670405,9.6171665,9.9279928
Montana,246,1,22424.596,4731.5342,181.82722,20496.166,16313,4600,4100,1940,16.39529854910714,20413,60499,.0082645994,9.7809277,9.9279928
Montana,247,1,21742.324,3257.4868,148.40961,16691.004,10303,3500,2176,1940,16.39529854910714,12479,39294,.033694711,9.8247061,9.7226248
Montana,247,0,14298.857,2125.825,148.40961,16691.004,23737,2632,3078,1940,16.39529854910714,26815,39294,-.011350334,9.4069786,9.7226248
Montana,248,0,8883.4883,1159.8885,87.52047,11092.626,30601,1878,7445,1940,16.39529854910714,38046,52335,-.10637241,8.9520359,9.3140354
Montana,248,1,19586.566,2419.2395,87.52047,11092.626,8602,2078,5687,1940,16.39529854910714,14289,52335,-.068959586,9.7507629,9.3140354
Montana,249,1,21521.951,4348.7554,143.95258,12523.836,11474,3800,3600,1940,16.39529854910714,15074,49167,.0040677688,9.7511053,9.4353886
Montana,249,0,9503.8975,1753.6844,143.95258,12523.836,30937,4258,3156,1940,16.39529854910714,34093,49167,.022413407,8.9554758,9.4353886
Nebraska,251,1,13656.852,2805.1868,145.72565,7945.957,31156,3900,9665,1940,16.39529854910714,40821,128306,-.044931646,9.2920742,8.9804182
Nebraska,251,0,5781.166,2261.8367,145.72565,7945.957,74266,6902,13219,1940,16.39529854910714,87485,128306,-.049233861,8.1660261,8.9804182
Nebraska,253,0,7117.3018,1732.7838,125.71221,9636.0283,44875,3376,7356,1940,16.39529854910714,52231,75195,-.052929051,8.5912828,9.1732645
Nebraska,253,1,15904.783,3055.8149,125.71221,9636.0283,16499,4187,6465,1940,16.39529854910714,22964,75195,-.030294567,9.4610186,9.1732645
Nebraska,254,1,12595.868,2472.4131,132.68988,6519.8926,11439,2554,4088,1940,16.39529854910714,15527,69029,-.022222545,9.2226105,8.7826128
Nebraska,254,0,4595.0386,2136.9668,132.68988,6519.8926,44587,2440,8915,1940,16.39529854910714,53502,69029,-.093801156,7.8071327,8.7826128
Nebraska,256,0,5805.9414,2496.7563,147.01027,7052.1035,48506,3200,6334,1940,16.39529854910714,54840,76455,-.040991433,8.1044569,8.8610811
Nebraska,256,1,10551.718,2306.272,147.01027,7052.1035,17928,3700,3687,1940,16.39529854910714,21615,76455,.00017003466,9.017416,8.8610811
Nebraska,257,0,6116.6187,2234.6643,141.72249,8137.3496,38756,2400,4775,1940,16.39529854910714,43531,58909,-.040316422,8.2640944,9.00422
Nebraska,257,1,16871.576,2912.5557,141.72249,8137.3496,11978,2200,3400,1940,16.39529854910714,15378,58909,-.020370401,9.5438814,9.00422
Nebraska,258,0,5593.4702,1715.1254,126.82012,7355.5215,41036,3896,5870,1940,16.39529854910714,46906,65385,-.03019041,8.2631636,8.9032068
Nebraska,258,1,11418.288,3410.1323,126.82012,7355.5215,14979,2600,3500,1940,16.39529854910714,18479,65385,-.013764624,8.9882154,8.9032068
Nebraska,259,0,14294.302,3694.7327,244.06622,19524.088,24008,1700,4487,1940,16.39529854910714,28495,56469,-.049354512,9.268569,9.8794041
Nebraska,259,1,23107.877,4264.2881,244.06622,19524.088,20174,3100,7800,1940,16.39529854910714,27974,56469,-.083231509,9.8439283,9.8794041
Nebraska,260,0,19636.406,2824.6064,225.0266,25173.047,72829,5105,10555,1940,16.39529854910714,83384,136175,-.04002203,9.7298365,10.133529
Nebraska,260,1,30280.266,5026.894,225.0266,25173.047,42921,8974,9870,1940,16.39529854910714,52791,136175,-.0065797688,10.136715,10.133529
Nevada,261,0,17550.863,2701.4641,222.4205,21283.801,21977,4962,3388,1940,16.39529854910714,25365,40240,.03911531,9.6057148,9.9657011
Nevada,261,1,25771.914,4439.1758,222.4205,21283.801,11375,4310,3500,1940,16.39529854910714,14875,40240,.020129224,9.9679985,9.9657011
New Hampshire,262,0,16863.328,2431.1655,162.60753,19382.91,43912,2986,1888,1940,16.39529854910714,45800,61570,.01783336,9.5772142,9.8721466
New Hampshire,262,1,23594.1,3575.6846,162.60753,19382.91,14470,3278,1300,1940,16.39529854910714,15770,61570,.032126036,9.9044075,9.8721466
New Hampshire,263,1,26984.477,3737.7117,186.5386,21864.021,22708,4326,2400,1940,16.39529854910714,25108,88039,.021876669,10.053922,9.9925976
New Hampshire,263,0,18478.324,2781.0828,186.5386,21864.021,58923,4288,4008,1940,16.39529854910714,62931,88039,.0031804086,9.6612406,9.9925976
New Hampshire,264,1,27177.939,4120.4116,207.22095,24492.449,14651,1100,1100,1940,16.39529854910714,15751,69121,0,10.045748,10.10612
New Hampshire,264,0,22616.066,3123.4407,207.22095,24492.449,51870,1718,1500,1940,16.39529854910714,53370,69121,.0031538894,9.8777914,10.10612
New Jersey,265,1,27761.33,5923.6387,256.54352,21697.744,24808,4088,3133,1940,16.39529854910714,27941,100732,.0094806021,9.9913931,9.9849634
New Jersey,265,0,18554.789,3567.9927,256.54352,21697.744,69191,7952,3600,1940,16.39529854910714,72791,100732,.043203749,9.6149244,9.9849634
New Jersey,266,0,19752.166,2852.6509,199.70821,22630.535,30808,2134,1400,1940,16.39529854910714,32208,40208,.018255074,9.7350407,10.027056
New Jersey,266,1,32886.445,5226.9473,199.70821,22630.535,7500,1400,500,1940,16.39529854910714,8000,40208,.022383606,10.227724,10.027056
New Jersey,267,1,40441.609,7829.4243,354.96613,32251.574,332065,31262,24501,1940,16.39529854910714,356566,1521158,.0044446401,10.392441,10.381322
New Jersey,267,0,27884.574,5124.2651,354.96613,32251.574,1133734,35796,30858,1940,16.39529854910714,1164592,1521158,.0032462112,10.032773,10.381322
New Jersey,268,0,24615.656,3977.3198,267.6449,28943.883,70391,3054,3441,1940,16.39529854910714,73832,94991,-.0040740701,9.934906,10.273114
New Jersey,268,1,37998.566,6132.7505,267.6449,28943.883,17897,3300,3262,1940,16.39529854910714,21159,94991,.00040003791,10.369289,10.273114
New Jersey,269,1,21682.746,3785.1106,208.17461,20003.061,13894,2000,1900,1940,16.39529854910714,15794,65387,.001529356,9.7924242,9.9036407
New Jersey,269,0,17730.125,3218.0469,208.17461,20003.061,47447,4100,2146,1940,16.39529854910714,49593,65387,.029883616,9.582737,9.9036407
New Jersey,270,0,23977.787,3801.4131,249.47449,27047.771,156460,10344,5800,1940,16.39529854910714,162260,207720,.021875601,9.9122677,10.205359
New Jersey,270,1,33006.738,5379.1963,249.47449,27047.771,41160,4988,4300,1940,16.39529854910714,45460,207720,.0033121509,10.226568,10.205359
New Jersey,271,0,15892.724,5337.6895,331.09531,19511.764,46312,3900,2380,1940,16.39529854910714,48692,63711,.023857733,9.2643585,9.8787727
New Jersey,271,1,24853.693,6002.9009,331.09531,19511.764,13119,800,1900,1940,16.39529854910714,15019,63711,-.017265465,9.8443098,9.8787727
New Mexico,273,0,10036.053,1460.1243,125.67741,14307.877,31353,6881,2940,1940,16.39529854910714,34293,46689,.084409602,9.056715,9.5685654
New Mexico,273,1,26174.025,3978.1768,125.67741,14307.877,10796,5000,1600,1940,16.39529854910714,12396,46689,.072822295,10.007661,9.5685654
New Mexico,274,1,22137.357,4113.4136,88.542091,8594.6182,4737,1587,600,1940,16.39529854910714,5337,30613,.032241203,9.7994566,9.0588913
New Mexico,274,0,5922.2822,912.43958,88.542091,8594.6182,23695,1177,1581,1940,16.39529854910714,25276,30613,-.013197008,8.5191593,9.0588913
New Mexico,275,1,20338.111,2498.0352,82.981262,12682.151,9051,1677,2200,1940,16.39529854910714,11251,52820,-.0099015525,9.7892027,9.4479513
New Mexico,275,0,10109.651,1084.9808,82.981262,12682.151,36015,3500,5554,1940,16.39529854910714,41569,52820,-.038886786,9.1077175,9.4479513
New Mexico,276,0,11351.817,1248.6847,97.586685,14502.203,39212,9080,6470,1940,16.39529854910714,45682,60886,.042866997,9.2206011,9.582056
New Mexico,276,1,22228.898,2815.7268,97.586685,14502.203,11204,4500,4000,1940,16.39529854910714,15204,60886,.0082120681,9.8737068,9.582056
New York,277,1,26003.807,3323.0681,186.57861,15504.935,6922,878,1246,1940,16.39529854910714,8168,38526,-.0095519908,10.029271,9.6489134
New York,277,0,12817.689,2894.2903,186.57861,15504.935,27718,1478,2640,1940,16.39529854910714,30358,38526,-.03016145,9.202651,9.6489134
New York,278,0,23094.525,4394.709,298.94427,26082.617,370929,10439,10565,1940,16.39529854910714,381494,487396,-.00025851669,9.8362694,10.169024
New York,278,1,31040.078,6383.748,298.94427,26082.617,97364,8388,8538,1940,16.39529854910714,105902,487396,-.00030775796,10.112789,10.169024
New York,279,1,35215.531,8841.9502,388.01315,29844.084,53268,3455,6000,1940,16.39529854910714,59268,229698,-.011079766,10.180118,10.303741
New York,279,0,26405.775,4613.0659,388.01315,29844.084,166530,5954,3900,1940,16.39529854910714,170430,229698,.0089421766,9.9893303,10.303741
New York,280,1,22331.32,3569.687,178.34068,17816.031,23002,2777,3177,1940,16.39529854910714,26179,96719,-.004135692,9.8395691,9.7878542
New York,280,0,15139.501,2611.6826,178.34068,17816.031,66098,3988,4442,1940,16.39529854910714,70540,96719,-.0046940106,9.4357071,9.7878542
New York,281,1,27409.627,3477.0527,180.15689,20282.625,26609,3451,2200,1940,16.39529854910714,28809,107981,.011585372,10.082995,9.9175196
New York,281,0,17092.492,2775.0303,180.15689,20282.625,75856,4809,3316,1940,16.39529854910714,79172,107981,.013826506,9.5692348,9.9175196
New York,282,0,18325.301,3158.4875,221.17355,21509.521,75548,5566,5080,1940,16.39529854910714,80628,113230,.0042921486,9.6268654,9.9762506
New York,282,1,27255.666,4467.3364,221.17355,21509.521,28102,4200,4500,1940,16.39529854910714,32602,113230,-.0026494744,10.034004,9.9762506
New York,283,1,22144.375,3775.5356,187.46857,19016.109,23273,2670,2300,1940,16.39529854910714,25573,98332,.003762763,9.8184109,9.8530416
New York,283,0,16834.688,2815.3589,187.46857,19016.109,69744,4378,3015,1940,16.39529854910714,72759,98332,.013861204,9.548192,9.8530416
New York,284,0,22307.436,4190.5928,300.39462,26803.613,95037,4157,5562,1940,16.39529854910714,100599,147873,-.0095013967,9.8045969,10.196292
New York,284,1,32424.816,6255.5142,300.39462,26803.613,41774,3900,5500,1940,16.39529854910714,47274,147873,-.010820095,10.172342,10.196292
New York,285,0,20270.115,3827.6096,241.16023,22012.51,44451,1300,1920,1940,16.39529854910714,46371,56197,-.011032618,9.7076254,9.9993658
New York,285,1,22277.523,4790.9409,241.16023,22012.51,8826,600,1000,1940,16.39529854910714,9826,56197,-.0071178176,9.7691889,9.9993658
New York,286,1,21300.447,4397.4839,206.50623,21434.23,23516,2444,2200,1940,16.39529854910714,25716,123343,.0019782232,9.7352438,9.9727449
New York,286,0,19951.816,3107.1526,206.50623,21434.23,94583,3799,3044,1940,16.39529854910714,97627,123343,.0061211418,9.7317896,9.9727449
New York,287,1,19570.412,3287.2573,155.71689,14417.5,15163,1900,1370,1940,16.39529854910714,16533,65894,.0080432212,9.6978865,9.5761976
New York,287,0,12091.865,2245.1411,155.71689,14417.5,46855,2000,2506,1940,16.39529854910714,49361,65894,-.0076789996,9.1948938,9.5761976
New York,288,0,21959.979,4056.4324,267.63821,25090.625,58534,2476,3100,1940,16.39529854910714,61634,81434,-.0076626469,9.7927542,10.13025
New York,288,1,28807.146,5902.1528,267.63821,25090.625,18700,2288,1100,1940,16.39529854910714,19800,81434,.014588501,10.03911,10.13025
New York,289,1,23388.285,5405.4111,213.19824,16879.016,25011,3559,3178,1940,16.39529854910714,28189,139637,.0027285032,9.7971754,9.7338266
New York,289,0,13835.727,3105.7791,213.19824,16879.016,107178,2387,4270,1940,16.39529854910714,111448,139637,-.013484964,9.2807941,9.7338266
New York,290,0,16570.486,2676.9883,187.47185,18934.018,52610,3472,1748,1940,16.39529854910714,54358,70701,.024384379,9.539176,9.8487158
New York,290,1,23672.852,4122.4272,187.47185,18934.018,15065,2000,1278,1940,16.39529854910714,16343,70701,.01021202,9.8807526,9.8487158
New York,291,0,22059.158,4141.6118,290.81024,26911.385,170852,4961,6876,1940,16.39529854910714,177728,246434,-.0077708433,9.7935362,10.200305
New York,291,1,33989.578,6337.8325,290.81024,26911.385,60418,8377,8288,1940,16.39529854910714,68706,246434,.00036115147,10.227444,10.200305
New York,292,0,18231.787,3697.3938,246.05446,20522.482,153684,12849,4133,1940,16.39529854910714,157817,200892,.043386497,9.5842733,9.9292765
New York,292,1,23631.717,5414.4453,246.05446,20522.482,38888,7148,4187,1940,16.39529854910714,43075,200892,.014739263,9.8101254,9.9292765
New York,293,1,36620.141,10895.193,507.5705,30353.492,1057200,50047,87245,1940,16.39529854910714,1144445,4650352,-.0079989647,10.155216,10.320667
New York,293,0,25943.629,7206.4956,507.5705,30353.492,3407110,46320,98797,1940,16.39529854910714,3505907,4650352,-.011284522,9.8382626,10.320667
North Carolina,294,0,6363.3828,1040.5225,73.278122,7998.8652,85537,2388,3795,1940,16.39529854910714,89332,104777,-.013428519,8.5797663,8.9870548
North Carolina,294,1,17773.006,2044.692,73.278122,7998.8652,13645,2592,1800,1940,16.39529854910714,15445,104777,.0075589106,9.6632175,8.9870548
North Carolina,295,1,24106.199,3891.8704,152.18445,16016.432,12559,3000,1300,1940,16.39529854910714,13859,49697,.034207296,9.9141474,9.6813707
North Carolina,295,0,12473.858,2028.8503,152.18445,16016.432,33962,2556,1876,1940,16.39529854910714,35838,49697,.013682919,9.2538795,9.6813707
North Carolina,296,0,10896.413,1891.2983,129.32411,13581.815,171493,10225,9041,1940,16.39529854910714,180534,219346,.0053978646,9.1055479,9.5164871
North Carolina,296,1,23742.654,3494.8037,129.32411,13581.815,33516,2587,5296,1940,16.39529854910714,38812,219346,-.012350351,9.9158039,9.5164871
North Carolina,298,1,24096.215,4098.2529,164.82855,19306.299,11204,1300,1000,1940,16.39529854910714,12204,55320,.0054229936,9.9033861,9.868187
North Carolina,298,0,16668.326,2397.7847,164.82855,19306.299,40948,1200,2168,1940,16.39529854910714,43116,55320,-.017498191,9.5659523,9.868187
